_needs_review,_review_reason,Case ORI,Case Number,Case Reported Date And Time,Case Occurred Incident Type,Case Address,Case Address Zip,Case Address Latitude,Case Address Longitude
,,PA0350400,2022-00022031,06/26/2022 05:50:16,Theft,824 CAPOUSE AVE,18509,41.4172804576092,-75.658769560821
,,PA0350400,2022-00022033,06/26/2022 07:20:20,Theft,136 S HYDE PARK AVE,18504,41.4124913802716,-75.6822553781303
,,PA0350400,2022-00022034,06/26/2022 08:40:45,Suspicious Person,1028 COOPER ST,18508,41.4263370384454,-75.6661187398712
,,PA0350400,2022-00022039,06/26/2022 09:53:31,Harassment,1512 OLIVE ST,18510,41.4052460679119,-75.6467437911874
,,PA0350400,2022-00022041,06/26/2022 10:27:49,Domestic,519 OAK ST,18508,41.4431644253012,-75.6630677300946
,,PA0350400,2022-00022054,06/26/2022 12:58:30,Death Investigation,521 PROSPECT AVE,18505,41.3987455921261,-75.6626172255582
,,PA0350400,2022-00022055,06/26/2022 13:22:05,Tow,326 N FILMORE AVE,18504,41.4188858070797,-75.6855019282014
,,PA0350400,2022-00022066,06/26/2022 14:26:15,Domestic,1121 PROSPECT AVE,18505,41.3936623670547,-75.6682187249036
,,PA0350400,2022-00022067,06/26/2022 14:51:45,Burglary,400 MORGAN HWY,18411,41.448592472,-75.673337129
,,PA0350400,2022-00022068,06/26/2022 15:13:50,Domestic,505 FELLOWS ST,18504,41.4037362865118,-75.6780792558484
,,PA0350400,2022-00022080,06/26/2022 17:45:58,Tresspassing,440 VIEWMONT MALL,18508,41.457994563,-75.657046326
,,PA0350400,2022-00022081,06/26/2022 18:12:03,Domestic,217 S SUMNER AVE,18504,41.4118632882718,-75.6856966834517
,,PA0350400,2022-00022097,06/26/2022 20:06:33,Criminal Mischief,317 MOUNTAIN VIEW WAY,18508,41.4556508641672,-75.6804054573464
,,PA0350400,2022-00022100,06/26/2022 20:22:06,Overdose,416 GRACE ST,18509,41.4401985110191,-75.6433323909384
,,PA0350400,2022-00022105,06/26/2022 20:55:42,Disorderly Conduct,1761 BRICK AVE,18508,41.440120569949,-75.662523229886
,,PA0350400,2022-00022115,06/26/2022 22:03:57,Warrant Service,576 MARY ST,18508,41.4479676657672,-75.6599545071081
,,PA0350400,2022-00022117,06/26/2022 23:43:26,Criminal Mischief,1100 MOOSIC ST,18505,41.396698044,-75.649789517
,,PA0350400,2022-00022119,06/27/2022 00:19:39,Sex Offense,1624 LAFAYETTE ST,18504,41.4175677346123,-75.6844977660122
,,PA0350400,2022-00022120,06/27/2022 00:58:45,Harassment,3012 AZALEA WAY,18505,41.3819053694143,-75.6964758835138
,,PA0350400,2022-00022130,06/27/2022 08:26:47,Criminal Mischief,429 PROSPECT AVE,18505,41.3995124727996,-75.6617646333734
,,PA0350400,2022-00022133,06/27/2022 08:51:40,Property lost/recovered,607 LOOP AVE,18508,41.4491635907813,-75.6635548143254
,,PA0350400,2022-00022134,06/27/2022 08:59:26,Other,100 S WASHINGTON AVE,18505,41.406332227,-75.665552783
,,PA0350400,2022-00022138,06/27/2022 09:30:38,CIT,1 LAKE SCRANTON RD,18505,41.398208597,-75.625325259
,,PA0350400,2022-00022150,06/27/2022 10:42:42,Property lost/recovered,1057 MEADE AVE,18508,41.4252132578468,-75.6631302877375
,,PA0350400,2022-00022154,06/27/2022 11:04:49,Investigation,330 WARREN ST,18508,41.4389999183537,-75.6634657576423
,,PA0350400,2022-00022156,06/27/2022 11:06:50,PFA,163 S SUMNER AVE,18504,41.413369432152,-75.6840583299934
,,PA0350400,2022-00022157,06/27/2022 10:58:10,Criminal Mischief,1708 LUZERNE ST,18504,41.412162774,-75.692181062
,,PA0350400,2022-00022159,06/27/2022 11:29:51,Sex Offense,1317 VINE ST,18510,41.4053586036009,-75.6499797551622
,,PA0350400,2022-00022164,06/27/2022 12:18:04,Animal Complaint,602 SMITH ST,18504,41.3979114531603,-75.6850009494274
,,PA0350400,2022-00022173,06/27/2022 14:03:26,Neighbor Dispute,1648 DICKSON AVE,18509,41.4307523200145,-75.6519075276955
,,PA0350400,2022-00022184,06/27/2022 14:52:36,Stolen Property,400 ELECTRIC ST,18509,41.4341692776573,-75.6525393010115
,,PA0350400,2022-00022197,06/27/2022 15:54:44,Harassment,2447 HERMANS AVE,18509,41.4406965143427,-75.6452080569774
,,PA0350400,2022-00022198,06/27/2022 15:55:24,Death Investigation,904 W MARKET ST,18508,41.4475220795878,-75.6653417751757
,,PA0350400,2022-00022202,06/27/2022 16:25:26,Harassment,1423 N WASHINGTON AVE,18509,41.4235791050911,-75.6466958416203
,,PA0350400,2022-00022207,06/27/2022 17:22:26,Domestic,544 E ELM ST,18505,41.3941162562095,-75.6684269235275
,,PA0350400,2022-00022213,06/27/2022 18:16:08,Death Investigation,1175 KANE ST,18505,41.374032693,-75.678761336
,,PA0350400,2022-00022215,06/27/2022 18:34:01,Assault,1716 N MAIN AVE,18508,41.43631668,-75.659670548
,,PA0350400,2022-00022230,06/27/2022 21:06:18,Sex Offense,116 N HYDE PARK AVE,18504,41.4135336411802,-75.6809364597897
,,PA0350400,2022-00022233,06/27/2022 21:28:26,Fight,2306 KELLY AVE,18508,41.4478121307697,-75.6593239812589
,,PA0350400,2022-00022235,06/27/2022 21:37:10,Robbery,1000 PITTSTON AVE,18505,41.3958103780351,-75.6689225744141
,,PA0350400,2022-00022238,06/27/2022 22:56:03,Emotionally Disturbed Person,335 N FILMORE AVE,18504,41.4190766711844,-75.6854217676674
,,PA0350400,2022-00022241,06/27/2022 23:29:28,Neighbor Dispute,127 PROSPECT AVE,18505,41.4020481774675,-75.6589438578592
,,PA0350400,2022-00022246,06/28/2022 00:48:06,Drug,2020 DURKIN AVE,18508,41.4438852191298,-75.659718284956
,,PA0350400,2022-00022262,06/28/2022 07:29:26,Stolen Vehicle,917 WOOD ST,18508,41.4307934860884,-75.6617134577705
,,PA0350400,2022-00022267,06/28/2022 08:46:35,Overdose,2239 BOULEVARD AVE,18509,41.435582768822,-75.643220907297
,,PA0350400,2022-00022269,06/28/2022 09:08:14,Harassment,643 MONROE AVE,18510,41.4102641327981,-75.6532263193371
,,PA0350400,2022-00022276,06/28/2022 10:25:41,Harassment,100 S WASHINGTON AVE,18505,41.406332227,-75.665552783
,,PA0350400,2022-00022278,06/28/2022 10:37:44,Assault,439 ALDER ST,18505,41.399523510202,-75.6655027533129
,,PA0350400,2022-00022279,06/28/2022 10:50:45,Theft,337 W MARKET ST,18508,41.4400353230964,-75.6595557494801
,,PA0350400,2022-00022282,06/28/2022 11:18:28,Dog Complaint,1319 PETTIBONE ST,18504,41.4194919191085,-75.6781255200962
,,PA0350400,2022-00022288,06/28/2022 12:05:53,Sex Offense,1708 E GIBSON ST,18510,41.4062623603405,-75.6419595931847
,,PA0350400,2022-00022290,06/28/2022 12:26:07,Burglary,240 N MAIN AVE,18504,41.4141430665842,-75.6781760232401
,,PA0350400,2022-00022293,06/28/2022 12:55:34,Weapon,701 HUDSON AVE,18504,41.430741536,-75.691926378
,,PA0350400,2022-00022294,06/28/2022 12:51:55,Theft,PITTSTON AVE / ALDER ST,18505,41.3992314884048,-75.665088008102
,,PA0350400,2022-00022296,06/28/2022 13:11:42,Tresspassing,1700 N KEYSER AVE,18508,41.444591434,-75.67038636
,,PA0350400,2022-00022299,06/28/2022 13:24:15,Theft,534 GRACE ST,18509,41.4390166615536,-75.642570632886
,,PA0350400,2022-00022301,06/28/2022 13:38:13,Warrant Service,1300 N MAIN AVE,18508,41.4301665026047,-75.6653817022604
,,PA0350400,2022-00022306,06/28/2022 14:21:22,Emotionally Disturbed Person,1318 DOROTHY ST,18504,41.4256536832154,-75.6721112853834
,,PA0350400,2022-00022308,06/28/2022 13:47:25,PFA,1453 W LOCUST ST,18504,41.4066281070595,-75.6924949198371
,,PA0350400,2022-00022309,06/28/2022 15:06:08,Assault,612 HEMLOCK ST,18505,41.401198300041,-75.6592536795241
,,PA0350400,2022-00022313,06/28/2022 14:17:01,Fraud,1147 SLOAN ST,18504,41.3992321946864,-75.6893829686251
,,PA0350400,2022-00022316,06/28/2022 15:35:45,Kidnapping,1002 HAMPTON ST,18504,41.40584722,-75.684436483
,,PA0350400,2022-00022325,06/28/2022 16:02:36,Theft,400 VIEWMONT MALL,18508,41.458992284,-75.655835418
,,PA0350400,2022-00022326,06/28/2022 16:43:27,Drug,900 GREEN RIDGE ST,18509,41.4276489849888,-75.648945344817
,,PA0350400,2022-00022328,06/28/2022 16:50:55,Domestic,335 N FILMORE AVE,18504,41.4190766711844,-75.6854217676674
,,PA0350400,2022-00022334,06/28/2022 17:35:34,Assault,314 NEW ST,18509,41.41724823656,-75.6578491599403
,,PA0350400,2022-00022346,06/28/2022 18:31:12,Structure Fire,626 DEACON ST,18509,41.4344012054583,-75.6486169700001
,,PA0350400,2022-00022351,06/28/2022 19:12:33,Suspicious Event,1006 GRANDVIEW ST,18509,41.4336035708661,-75.6432366951333
,,PA0350400,2022-00022352,06/28/2022 19:12:24,Retail Theft,740 OAK ST,18508,41.44455422,-75.665106376
,,PA0350400,2022-00022353,06/28/2022 19:35:46,Assault,743 N BROMLEY AVE,18504,41.4214891044248,-75.6754701593049
,,PA0350400,2022-00022370,06/28/2022 22:14:03,Robbery,300 NEW ST,18509,41.41756341717,-75.6584853789785
,,PA0350400,2022-00022371,06/28/2022 22:14:36,Child Custody Dispute,947 PROVIDENCE RD,18508,41.4234439500912,-75.6659011313318
,,PA0350400,2022-00022372,06/28/2022 22:58:07,Domestic,1330 PITTSTON AVE,18505,41.3930494760455,-75.6719703682646
,,PA0350400,2022-00022373,06/28/2022 22:59:41,Domestic,1318 DIVISION ST,18504,41.4116323575533,-75.6870496237869
,,PA0350400,2022-00022381,06/29/2022 00:12:54,Drug,550 N 7TH AVE,18503,41.415613531,-75.669181299
,,PA0350400,2022-00022386,06/29/2022 02:08:26,Drug,300 OLIVE ST,18509,41.414154689,-75.661094141
,,PA0350400,2022-00022398,06/29/2022 08:12:00,Investigation,701 HUDSON AVE,18504,41.430741536,-75.691926378
,,PA0350400,2022-00022416,06/29/2022 11:18:45,Welfare Check,608 S MAIN AVE,18504,41.4060772372792,-75.6856759815789
,,PA0350400,2022-00022417,06/29/2022 11:20:31,Domestic,1714 STAFFORD AVE,18505,41.3839281839666,-75.66703599853
,,PA0350400,2022-00022421,06/29/2022 12:01:38,Criminal Mischief,1310 MEADOW AVE,18505,41.3867267814847,-75.6609267605332
,,PA0350400,2022-00022429,06/29/2022 13:31:57,Fraud,524 MARION ST,18509,41.428512415387,-75.655218921573
,,PA0350400,2022-00022434,06/29/2022 13:42:56,Disorderly Conduct,114 OLIVE ST,18508,41.4150702402125,-75.6624201555025
,,PA0350400,2022-00022445,06/29/2022 16:20:26,Drug,921 VIEWMONT DR,18519,41.454884394,-75.646641055
,,PA0350400,2022-00022452,06/29/2022 16:43:18,Drug,PITTSTON AVE / MAPLE ST,18505,41.3958622781485,-75.6688184796485
,,PA0350400,2022-00022453,06/29/2022 16:45:54,Drug,500 OAKFORD CT,18503,41.4127823803214,-75.6616593637069
,,PA0350400,2022-00022454,06/29/2022 16:49:58,Police Assistance to Another,921 VIEWMONT DR,18519,41.454884394,-75.646641055
,,PA0350400,2022-00022457,06/29/2022 16:24:50,PFA,816 PROVIDENCE RD,18508,41.419366952,-75.665339156
,,PA0350400,2022-00022459,06/29/2022 16:58:43,Neighbor Dispute,1612 JACKSON ST,18504,41.415244991475,-75.6858153622419
,,PA0350400,2022-00022470,06/29/2022 18:04:52,Harassment,600 WYOMING AVE,18509,41.4135772854946,-75.6596908616394
,,PA0350400,2022-00022476,06/29/2022 17:03:39,Fraud,100 SMALLACOMBE DR,18508,41.4502711019815,-75.6758993212422
,,PA0350400,2022-00022483,06/29/2022 19:30:55,Investigation,110 TOWNHOUSE BLVD,18508,41.4224601325338,-75.6702439375084
,,PA0350400,2022-00022489,06/29/2022 20:06:55,Welfare Check,608 S MAIN AVE,18504,41.4060772372792,-75.6856759815789
,,PA0350400,2022-00022491,06/29/2022 20:35:13,Drug,933 PROVIDENCE RD,18508,41.4230758509153,-75.6657897319463
,,PA0350400,2022-00022495,06/29/2022 21:24:37,Overdose,1159 LUZERNE ST,18504,41.4091919365954,-75.686259889034
,,PA0350400,2022-00022500,06/29/2022 21:46:00,Tresspassing,1001 JACKSON ST,18504,41.411762684,-75.678615565
,,PA0350400,2022-00022513,06/29/2022 23:41:41,Domestic,334 ADAMS AVE,18503,41.408695198,-75.660489785
,,PA0350400,2022-00022516,06/29/2022 23:59:28,Domestic,1027 FISK ST,18509,41.4368234334724,-75.6383533171424
,,PA0350400,2022-00022517,06/30/2022 00:00:49,Domestic,589 KENNEDY ST,18508,41.4487729927794,-75.6600309335473
,,PA0350400,2022-00022521,06/30/2022 00:25:03,Drug,CHARLES ST / GEORGE AVE,18508,41.4460297852651,-75.649528043978
,,PA0350400,2022-00022530,06/30/2022 02:00:30,Domestic,1015 REMINGTON AVE,18505,41.397880933608,-75.6724810619765
,,PA0350400,2022-00022535,06/30/2022 03:57:13,CIT,1027 FISK ST,18509,41.4368234334724,-75.6383533171424
,,PA0350400,2022-00022536,06/30/2022 04:20:35,Property lost/recovered,DOROTHY ST / N REBECCA AVE,,,
,,PA0350400,2022-00022537,06/30/2022 04:25:50,Domestic,125 PROSPECT AVE,18505,41.4020627939864,-75.6589278542797
,,PA0350400,2022-00022539,06/30/2022 05:33:07,Domestic,1055 EUCLID AVE,18504,41.4289074380333,-75.6717276738227
,,PA0350400,2022-00022549,06/30/2022 07:20:08,Stolen Vehicle,419 CEDAR AVE,18505,41.4017668986528,-75.6651293090888
,,PA0350400,2022-00022560,06/30/2022 08:46:47,Illegal Dumping,300 N 7TH AVE,18504,,
,,PA0350400,2022-00022565,06/30/2022 09:36:35,Theft,1216 SWETLAND ST,18504,41.417543150016,-75.6781745256545
,,PA0350400,2022-00022567,06/30/2022 09:45:42,Investigation,2710 BIRNEY AVE,18505,41.3818888660495,-75.6882926993199
,,PA0350400,2022-00022568,06/30/2022 09:51:12,Investigation,701 HUDSON AVE,18504,41.430741536,-75.691926378
,,PA0350400,2022-00022570,06/30/2022 10:14:37,Tresspassing,1557 DICKSON AVE,18509,41.430174371,-75.652528625
,,PA0350400,2022-00022577,06/30/2022 11:11:44,Retail Theft,500 N MAIN AVE,18504,41.416570994,-75.67597175
,,PA0350400,2022-00022578,06/30/2022 11:22:04,Investigation,712 HARRISON AVE,18510,41.406218943,-75.644396353
,,PA0350400,2022-00022580,06/30/2022 11:30:28,Retail Theft,441 N MAIN AVE,18504,41.416048660685,-75.676378237692
,,PA0350400,2022-00022583,06/30/2022 11:54:36,Other,912 N WEBSTER AVE,18510,41.4115053046525,-75.6460885146554
,,PA0350400,2022-00022584,06/30/2022 11:58:40,Investigation,712 HARRISON AVE,18510,41.406218943,-75.644396353
,,PA0350400,2022-00022585,06/30/2022 11:59:46,Death Investigation,1402 SHORT AVE,18508,41.4312862809528,-75.6624036177567
,,PA0350400,2022-00022586,06/30/2022 12:05:11,Fight,721 ADAMS AVE,18509,41.413993908,-75.654750407
,,PA0350400,2022-00022587,06/30/2022 12:07:12,Domestic,1421 ACADEMY ST,18504,41.4128375847965,-75.6885655916668
,,PA0350400,2022-00022589,06/30/2022 12:12:31,Neighbor Dispute,2331 N MAIN AVE,18508,41.4402958610105,-75.6479707951549
,,PA0350400,2022-00022596,06/30/2022 13:02:41,Investigation,1317 VINE ST,18510,41.4053586036009,-75.6499797551622
,,PA0350400,2022-00022603,06/30/2022 13:51:22,Domestic,401 EYNON ST,18504,41.4015032310745,-75.6778639516523
,,PA0350400,2022-00022605,06/30/2022 13:50:43,Accident,E ELM ST / S WASHINGTON AVE,18505,41.3980971363182,-75.6746678978922
,,PA0350400,2022-00022617,06/30/2022 15:39:52,Criminal Mischief,436 CLAY AVE,18510,41.4064005069541,-75.6536439032884
,,PA0350400,2022-00022624,06/30/2022 16:31:01,Domestic,214 S SUMNER AVE,18504,41.4119146902496,-75.6857380748869
,,PA0350400,2022-00022631,06/30/2022 17:33:11,Burglary,817 HICKORY ST,18505,41.3964779756558,-75.6584162846632
,,PA0350400,2022-00022633,06/30/2022 17:57:35,Retail Theft,702 S MAIN AVE,18504,41.405335633,-75.685949473
,,PA0350400,2022-00022643,06/30/2022 18:55:25,Theft,718 RIVER ST,18505,41.3982059183664,-75.6590314202079
,,PA0350400,2022-00022651,06/30/2022 19:39:17,Investigation,321 SPRING ST,18508,41.4414944331617,-75.6561218292995
,,PA0350400,2022-00022652,06/30/2022 19:46:45,Drug,100 ADAMS AVE,18503,41.40594512,-75.663591152
,,PA0350400,2022-00022658,06/30/2022 20:11:50,Harassment,100 S WASHINGTON AVE,18505,41.406332227,-75.665552783
,,PA0350400,2022-00022663,06/30/2022 20:26:18,Disorderly Conduct,736 N BROMLEY AVE,18504,41.4213697850781,-75.6754871373204
,,PA0350400,2022-00022670,06/30/2022 20:57:42,Drug,709 DAVIS ST,18505,41.376553468,-75.69099201
,,PA0350400,2022-00022681,06/30/2022 22:10:12,Intoxicated Person,714 RIVER ST,18505,41.3983578159218,-75.6592653381872
,,PA0350400,2022-00022684,06/30/2022 22:28:02,Disorderly Conduct,,,41.35195,-75.662604
,,PA0350400,2022-00022695,07/01/2022 00:46:08,Death Investigation,617 N MAIN AVE,18504,41.4184759091566,-75.6749956058237
,,PA0350400,2022-00022697,07/01/2022 01:37:52,Intoxicated Person,619 N MAIN AVE,18504,41.4185109722646,-75.6749769214417
,,PA0350400,2022-00022698,07/01/2022 01:44:33,Drug,131 N MAIN AVE,18504,41.413030471,-75.679636333
,,PA0350400,2022-00022699,07/01/2022 02:33:01,Intoxicated Person,CLAY AVE / MULBERRY ST,18510,41.4059671656804,-75.6541780866722
,,PA0350400,2022-00022700,07/01/2022 02:36:33,Drug,N BROMLEY AVE / ORAM ST,18504,41.4223892603944,-75.6746523615924
,,PA0350400,2022-00022705,07/01/2022 03:55:04,Tresspassing,654 N HYDE PARK AVE,18504,41.4194647871763,-75.6754689502791
,,PA0350400,2022-00022711,07/01/2022 06:24:39,Investigation,1100 MOOSIC ST,18505,41.396698044,-75.649789517
,,PA0350400,2022-00022713,07/01/2022 06:50:11,Disorderly Conduct,117 WALNUT ST,18509,41.4231378625173,-75.6558777779067
,,PA0350400,2022-00022715,07/01/2022 07:32:49,Emotionally Disturbed Person,1705 DOROTHY ST,18504,41.4278594162511,-75.6767826788404
,,PA0350400,2022-00022722,07/01/2022 09:20:15,Welfare Check,606 CEDAR AVE,18505,41.4002515035878,-75.6670120833274
,,PA0350400,2022-00022730,07/01/2022 10:44:30,Theft,3101 PITTSTON AVE,18505,41.3774458136989,-75.6934473987527
,,PA0350400,2022-00022731,07/01/2022 10:48:16,Motor Vehicle Theft,2 SCRANTON POCONO HWY,18505,41.3956905985131,-75.6388460955034
,,PA0350400,2022-00022743,07/01/2022 12:47:44,Emotionally Disturbed Person,714 RIVER ST,18505,41.3983578159218,-75.6592653381872
,,PA0350400,2022-00022750,07/01/2022 13:45:31,Retail Theft,400 LACKAWANNA AVE,18503,41.407489603,-75.666280785
,,PA0350400,2022-00022752,07/01/2022 12:34:31,Other,925 S WEBSTER AVE,18505,41.3941681715132,-75.6645395936361
,,PA0350400,2022-00022757,07/01/2022 15:05:26,Retail Theft,400 LACKAWANNA AVE,18503,41.407489603,-75.666280785
,,PA0350400,2022-00022762,07/01/2022 15:29:29,Stolen Registration,700 HARRISON AVE,18510,41.406062601404,-75.6445947508676
,,PA0350400,2022-00022763,07/01/2022 14:22:30,Property lost/recovered,1610 NAY AUG AVE,18509,41.433433562,-75.659268695
,,PA0350400,2022-00022775,07/01/2022 16:36:21,Suspicious Person,100 TOWNHOUSE BLVD,18508,41.422549484,-75.670249465
,,PA0350400,2022-00022778,07/01/2022 16:45:10,Domestic,949 VIEWMONT DR,18519,41.455629258,-75.648608879
,,PA0350400,2022-00022789,07/01/2022 17:52:29,Other,1945 AMELIA AVE,18509,41.4357708766211,-75.6507751678136
,,PA0350400,2022-00022798,07/01/2022 18:42:31,Overdose,103 PROSPECT AVE,18505,41.4022267721556,-75.6587557101885
,,PA0350400,2022-00022813,07/01/2022 21:11:23,Assault,,,41.35195,-75.662604
,,PA0350400,2022-00022824,07/01/2022 22:18:47,Domestic,625 PROSPECT AVE,18505,41.3978732769768,-75.6635931276804
,,PA0350400,2022-00022827,07/01/2022 23:09:40,Warrant Service,541 ADAMS AVE,18509,41.411066558,-75.658079484
,,PA0350400,2022-00022830,07/02/2022 00:08:13,Fraud,1423 FORDHAM CT,18509,41.4269475735573,-75.6523655546442
,,PA0350400,2022-00022832,07/02/2022 00:24:41,Emotionally Disturbed Person,1551 VON STORCH AVE,18509,41.4296924103783,-75.6547631312461
,,PA0350400,2022-00022836,07/02/2022 01:28:10,Weapon,RIVER ST / PROSPECT AVE,18505,41.3997910161085,-75.6614978195624
,,PA0350400,2022-00022847,07/02/2022 09:29:25,Theft,430 GREEN RIDGE ST,18509,41.430648406,-75.655076146
,,PA0350400,2022-00022852,07/02/2022 10:46:07,Threat,579 KENNEDY ST,18508,41.4486024929238,-75.6596310829038
,,PA0350400,2022-00022853,07/02/2022 11:04:44,Theft,1770 BRICK AVE,18508,41.4402356138392,-75.6620446784018
,,PA0350400,2022-00022857,07/02/2022 12:51:33,Domestic,3270 CEDAR AVE,18505,41.3768255444493,-75.6978480927019
,,PA0350400,2022-00022859,07/02/2022 13:17:57,Burglary,301 S IRVING AVE,18505,41.3982874939032,-75.6570303549246
,,PA0350400,2022-00022865,07/02/2022 14:11:39,Domestic,1500 MAPLE ST,18505,41.3852904877699,-75.6517760867506
,,PA0350400,2022-00022868,07/02/2022 15:10:33,Missing Person,127 SAINT FRANCIS CABRINI AVE,,,
,,PA0350400,2022-00022871,07/02/2022 15:39:15,Local Ordinance Violation,1502 JACKSON ST,18504,41.414694533,-75.684651952
,,PA0350400,2022-00022872,07/02/2022 15:46:52,Property lost/recovered,VINE ST,,,
,,PA0350400,2022-00022875,07/02/2022 15:51:36,Other,1802 CEDAR AVE,18505,41.390144392,-75.678289514
,,PA0350400,2022-00022887,07/02/2022 17:08:18,Shots Fired/Shooting,0 LOG RD,,,
,,PA0350400,2022-00022888,07/02/2022 16:57:48,Harassment,327 RAILROAD AVE,18505,41.4056858291332,-75.6764265190816
,,PA0350400,2022-00022894,07/02/2022 18:19:15,Intoxicated Person,1216 WASHBURN ST,18504,41.411575206899,-75.6836407652731
,,PA0350400,2022-00022898,07/02/2022 18:42:47,Drug,400 WYOMING AVE,18503,41.411277135,-75.662234275
,,PA0350400,2022-00022899,07/02/2022 18:43:29,Overdose,18 SILEX ST,18509,41.4160076798265,-75.6622536553634
,,PA0350400,2022-00022901,07/02/2022 18:46:56,Harassment,600 LUZERNE ST,18504,41.405424811,-75.678360527
,,PA0350400,2022-00022903,07/02/2022 19:24:07,Drug,W LACKAWANNA AVE / N 7TH AVE,18504,41.4124243911362,-75.6722542117026
,,PA0350400,2022-00022911,07/02/2022 20:13:30,Domestic,499 MULBERRY ST,18503,41.410365053,-75.661076093
,,PA0350400,2022-00022913,07/02/2022 20:20:19,Threat,1346 CAPOUSE AVE,18509,41.4239617044845,-75.6521033501065
,,PA0350400,2022-00022914,07/02/2022 20:21:49,Assault,1429 MULBERRY ST,18510,41.403483166,-75.650152725
,,PA0350400,2022-00022921,07/02/2022 21:03:07,Tresspassing,741 HERBERT ST,18505,41.3796456017387,-75.6795199805931
,,PA0350400,2022-00022926,07/02/2022 21:11:04,Warrant Service,1231 SANDERSON AVE,18509,41.4229727550515,-75.6551813743855
,,PA0350400,2022-00022935,07/02/2022 22:35:55,Domestic,2020 MARGARET AVE,18508,41.4397165090922,-75.65556610339
,,PA0350400,2022-00022959,07/03/2022 00:49:42,Drug,1000 MONTAGE MT RD,18507,41.348023409,-75.66922781
,,PA0350400,2022-00022965,07/03/2022 01:25:18,Weapon,417 LINDEN ST,18503,41.4095655169071,-75.6630362736644
,,PA0350400,2022-00022966,07/03/2022 01:23:53,Criminal Mischief,579 KENNEDY ST,18508,41.4486024929238,-75.6596310829038
,,PA0350400,2022-00022968,07/03/2022 01:39:37,Threat,1121 PROSPECT AVE,18505,41.3936623670547,-75.6682187249036
,,PA0350400,2022-00022975,07/03/2022 03:09:37,Fight,LINDEN ST / ADAMS AVE,18503,41.4082737402872,-75.6610318755806
,,PA0350400,2022-00022976,07/03/2022 03:32:21,Fight,503 LINDEN ST,18503,41.4090141589019,-75.6621613854941
,,PA0350400,2022-00022978,07/03/2022 05:14:40,Domestic,1408 LINDEN ST,18510,41.4027683037133,-75.6518197705559
,,PA0350400,2022-00022983,07/03/2022 09:00:17,Criminal Mischief,1415 DIAMOND AVE,18508,41.4309133092077,-75.6612790727941
,,PA0350400,2022-00022990,07/03/2022 09:58:27,Threat,596 MARY ST,18508,41.4482691953741,-75.6606671216119
,,PA0350400,2022-00022994,07/03/2022 12:18:19,Burglary,240 MERIDIAN AVE,18504,41.4087427944136,-75.6785834554772
,,PA0350400,2022-00023000,07/03/2022 13:23:22,Death Investigation,,,41.35195,-75.662604
,,PA0350400,2022-00023021,07/03/2022 17:10:02,Domestic,1000 MONTAGE MT RD,18507,41.348023409,-75.66922781
,,PA0350400,2022-00023022,07/03/2022 17:11:14,Assault,108 N FILMORE AVE,18504,41.4163398262946,-75.6876999802184
,,PA0350400,2022-00023023,07/03/2022 17:18:11,Assault,1424 HOLLOW AVE,18508,41.4552179099061,-75.6612335614214
,,PA0350400,2022-00023024,07/03/2022 17:20:14,Vehicle Fire,RICHTER AVE / MYRTLE ST,18510,41.4064299161621,-75.6384112528204
,,PA0350400,2022-00023030,07/03/2022 18:16:24,Retail Theft,1610 NAY AUG AVE,18509,41.433433562,-75.659268695
,,PA0350400,2022-00023032,07/03/2022 19:00:44,Structure Fire,1710 WASHBURN ST,18504,41.4139375897081,-75.6884646875756
,,PA0350400,2022-00023036,07/03/2022 19:30:18,Accident,345 GROVE ST,18508,41.4251021517647,-75.6603410028222
,,PA0350400,2022-00023040,07/03/2022 20:03:43,Domestic,824 CAPOUSE AVE,18509,41.4172804576092,-75.658769560821
,,PA0350400,2022-00023044,07/03/2022 20:34:57,Domestic,613 ADAMS AVE,18510,41.4122695518976,-75.6565996912299
,,PA0350400,2022-00023045,07/03/2022 20:41:47,Other,240 MERIDIAN AVE,18504,41.4087427944136,-75.6785834554772
,,PA0350400,2022-00023064,07/03/2022 21:56:04,Criminal Mischief,608 PRESCOTT AVE,18510,41.4057382959928,-75.6468392184084
,,PA0350400,2022-00023069,07/03/2022 22:07:43,Shots Fired/Shooting,121 S HYDE PARK AVE,18504,41.4127016049878,-75.681908134118
,,PA0350400,2022-00023083,07/03/2022 22:58:03,Theft,944 MONROE AVE,18510,41.4137864205082,-75.6492022612195
,,PA0350400,2022-00023085,07/03/2022 23:09:25,Criminal Mischief,1901 PITTSTON AVE,18505,41.3881468611404,-75.6773402849982
,,PA0350400,2022-00023089,07/03/2022 23:52:28,Domestic,1009 TAYLOR AVE,18510,41.4122209003385,-75.6437723693553
,,PA0350400,2022-00023096,07/04/2022 00:51:58,Domestic,514 CEDAR AVE,18505,41.401038899,-75.66616137
,,PA0350400,2022-00023101,07/04/2022 01:07:16,Sex Offense,127 S GARFIELD AVE,18504,41.4151063127769,-75.6871282205561
,,PA0350400,2022-00023115,07/04/2022 05:00:42,Domestic,359 N GARFIELD AVE,18504,41.4190026977454,-75.683858262725
,,PA0350400,2022-00023116,07/04/2022 05:39:22,Investigation,627 MAPLE ST,18505,41.394179616728,-75.6661311987381
,,PA0350400,2022-00023117,07/04/2022 06:10:19,Criminal Mischief,1239 ST ANN ST,18504,41.402316105,-75.690237067
