_needs_review,_review_reason,CallID,When Reported,Typ,Nature,P,Location,Cty
,,19C122739,13:22:27 12/13/19,l,Citizen Contact,3,2500 OAK AVE ; LL CONT,COR
,,19C122740,13:26:26 12/13/19,l,Property Check,4,1248 W SIXTH ST; WELCOME INN,COR
,,19C122741,13:32:15 12/13/19,l,Property Check,4,1160 E ONTARIO AVE,COR
,,19C122742,13:45:38 12/13/19,l,911 Hangup,2,13100 MAGNOLIA AVE; #F,HGS
,,19C122743,13:50:49 12/13/19,l,911 Hangup,2,1150 W TENTH ST,COR
,,19C122746,13:53:26 12/13/19,l,Special Detail,4,100 W FOOTHILL PKWY,COR
,,19C122747,14:00:21 12/13/19,l,Dist/Verbal,2,390 N MCKINLEY ST # 108; PLATOS CLOSET,COR
,,19C122748,14:00:49 12/13/19,l,Alarm Call,2,505 N SMITH AVE ; #101 MCCOY DOORS AND MORE,COR
,,19C122749,14:01:56 12/13/19,l,Follow Up,4,20143 BEDFORD CANYON RD,ELC
,,19C122750,14:06:52 12/13/19,f,ZZFwy Man Down,1,15 SB EL CERRITO CAJALCO,ELC
,,19C122751,14:11:43 12/13/19,l,H&S Violation,3,1150 W TENTH ST; CORONA HIGH SCHOOL,COR
,,19C122752,14:12:29 12/13/19,lf,Man Down,1,N LINCOLN AVE & POMONA RD,COR
,,19C122753,14:13:55 12/13/19,l,Susp Vehicle,3,S NORMANDY TERRACE & BURR ST; POSS 451P,COR
,,19C122755,14:21:29 12/13/19,f,ZZ Fire Test,2,3777 BEDFORD CANYON RD; CFD 7,COR
,,19C122756,14:24:22 12/13/19,l,Disturb Peace,3,1575 E ONTARIO AVE; STARBUCKS; HOMELESS,COR
,,19C122757,14:26:41 12/13/19,l,Hazard,3,1542 VIA DEL RIO,COR
,,19C122759,14:28:35 12/13/19,l,*redacted*,2,913 ALTA LOMA DR,COR
,,19C122760,14:29:49 12/13/19,l,Flag Down,4,ALTA LOMA DR & S BUENA VISTA AVE,COR
,,19C122762,14:46:24 12/13/19,f,ZZ Fire Test,2,3777 BEDFORD CANYON RD; CFD 7,COR
,,19C122763,14:47:53 12/13/19,l,Drunk In Public,2,AVENIDA DEL VISTA & W SIXTH ST,COR
,,19C122764,14:48:22 12/13/19,l,Public Service,3,1512 TETA DR,COR
,,19C122765,14:50:34 12/13/19,l,Dist/Verbal,2,2071 COMPTON AVE # 101,COR
,,19C122767,14:53:42 12/13/19,f,ZZResdntal Alr,1,1130 ANDREW LN,COR
,,19C122768,14:56:22 12/13/19,f,ZZSick,1,1005 S WASHBURN AVE,COR
,,19C122769,14:58:29 12/13/19,f,ZZFwy Heavy Res,1,15 SB HIDDEN VALLEY MAGNOLIA,COR
,,19C122771,15:09:03 12/13/19,l,Disturb Peace,3,1575 E ONTARIO ST; STARBUCKS,COR
,,19C122775,15:27:37 12/13/19,l,Alarm Call,2,541 N MAIN ST # 101,COR
,,19C122776,15:33:58 12/13/19,l,Annoying Calls,3,1861 HIDEAWAY PL # 102; LL CONT,COR
,,19C122777,15:44:54 12/13/19,lf,Spill,1,130 W FOOTHILL PKWY; CHEVRON GAS,COR
,,19C122778,15:45:01 12/13/19,l,Vehicle Check,4,1200 W NINTH ST,COR
,,19C122781,15:50:45 12/13/19,l,Susp Person,3,CALIFORNIA AVE & E ONTARIO AVE,COR
,,19C122782,15:51:11 12/13/19,l,Property Check,4,465 N MCKINLEY ST; ALL STAR CAR WASH,COR
,,19C122783,15:54:21 12/13/19,l,911 Hangup,2,1042 CANYON VIEW PL,NOR
,,19C122784,15:57:34 12/13/19,l,Property Check,4,1227 ENTERPRISE CT; MINKA LIGHTING INC,COR
,,19C122785,15:58:30 12/13/19,f,ZZAA Down Power,1,20170 CORONA ST,ELC
,,19C122786,15:59:29 12/13/19,l,Disturb Peace,3,1229 KELLEY AVE,COR
,,19C122787,16:02:23 12/13/19,l,Patrol Info,4,S LINCOLN AVE & W TENTH ST,COR
,,19C122788,16:08:50 12/13/19,l,Traffic Stop,4,AVENIDA DEL VISTA & BRENTWOOD DR,COR
,,19C122789,16:11:23 12/13/19,l,Alarm Call,2,229 N SHERMAN AVE;POWER PLUS,COR
,,19C122790,16:13:56 12/13/19,l,Property Check,4,1646 DAWNRIDGE; BRENTWOOD PARK,COR
,,19C122793,16:14:41 12/13/19,l,911 Hangup,2,1450 W RINCON ST,COR
,,19C122795,16:17:49 12/13/19,l,Traffic Stop,4,PROMENADE AVE & EATON ST,COR
,,19C122796,16:17:52 12/13/19,l,Silent Comm 211,1,700 E GRAND BLVD ; STUDIO 700 SALON,COR
,,19C122799,16:23:19 12/13/19,l,Susp Person,3,2210 GRIFFIN WAY # 101; VERIZON WIRELESS,COR
,,19C122800,16:26:34 12/13/19,l,Property Check,4,1140 E ONTARIO AVE; CHEVRON GAS,COR
,,19C122801,16:28:06 12/13/19,l,Vandalism Past,4,820 S SHERIDAN ST ; pd lobby,COR
,,19C122802,16:28:13 12/13/19,l,Runaway Return,3,730 PUBLIC SAFETY WAY; PD LOBBY,COR
,,19C122803,16:28:18 12/13/19,lf,Man Down,1,110 N LINCOLN AVE; GRIFFIN RESIDENTIAL L L C,COR
,,19C122805,16:36:48 12/13/19,l,Flag Down,4,785 VILLAGE LOOP DR; CORONA RANCH ELEMENTARY,COR
,,19C122808,16:43:24 12/13/19,l,Property Check,4,2355 COMPTON AVE; L A FITNESS,COR
,,19C122810,16:45:37 12/13/19,l,Property Check,4,1250 SANTANA WAY; CITRUS COMMUNITY PARK,COR
,,19C122811,16:47:50 12/13/19,lf,Follow Up,4,300 FALMOUTH CT,COR
,,19C122812,16:53:16 12/13/19,l,911 Hangup,2,606 W CITRON ST,COR
,,19C122813,16:54:55 12/13/19,l,Stranded Veh,3,E PARKRIDGE AVE & CRESTA RD,COR
,,19C122814,16:57:50 12/13/19,l,Runaway,3,1260 CHRISTINA LN # G,COR
,,19C122815,17:00:24 12/13/19,l,Susp Vehicle,3,4198 CROWN RANCH RD,COR
,,19C122816,17:01:08 12/13/19,f,ZZDiabetic,1,976 AVENIDA DEL VISTA # 9,COR
,,19C122818,17:05:44 12/13/19,l,Alarm Call,2,1517 VANDAGRIFF WAY,COR
,,19C122821,17:09:09 12/13/19,l,Petty Theft P,4,410 N MCKINLEY ST; US BANK; LL CONT,COR
,,19C122824,17:18:19 12/13/19,lf,Accident Unknwn,1,PROMENADE AVE & BUCHANAN ST,COR
,,19C122827,17:23:32 12/13/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C122828,17:25:41 12/13/19,l,911 Hangup,2,209 E BLAINE ST,COR
,,19C122830,17:35:53 12/13/19,l,Traffic Stop,4,MAGNOLIA AVE & N MCKINLEY ST,COR
,,19C122831,17:39:57 12/13/19,l,Disturb Peace P,4,1601 VIA ROMA CIR; LL CONT,COR
,,19C122832,17:50:42 12/13/19,l,911 Hangup,2,320 N MAIN ST ;PH2 OPEN LINE,COR
,,19C122833,17:51:59 12/13/19,l,Traffic Stop,4,GRIFFIN WAY & N MCKINLEY ST,COR
,,19C122834,17:52:01 12/13/19,l,Alarm Call,2,1010 RAILROAD ST; LESSO AMERICA,COR
,,19C122836,17:55:29 12/13/19,l,Shoplifting,3,470 HIDDEN VALLEY PKWY; KOHLS ; LP FOLLOWING,COR
,,19C122837,17:58:26 12/13/19,f,ZZBreathing,1,711 BARNSLEY WAY,COR
,,19C122842,18:12:44 12/13/19,l,Surveillance,4,107 N MCKINLEY ST # 101,COR
,,19C122843,18:17:22 12/13/19,l,Ill Parked Veh,4,105 PEARL ST; NEWPORT FARMS,COR
,,19C122844,18:24:19 12/13/19,l,*redacted*,2,2220 PEPPERWOOD LN,COR
,,19C122846,18:26:14 12/13/19,l,DV-Assault,1,2724 BLUE SPRINGS DR # 203; MONTICEITO APTS,COR
,,19C122848,18:37:31 12/13/19,l,Citizen Contact,3,1048 BEVERLY RD;LL CONT POSS COVIOL,COR
,,19C122849,18:38:47 12/13/19,l,911 Hangup,2,265 RADIO RD;PH2,COR
,,19C122851,18:43:20 12/13/19,l,Property Check,4,1248 W SIXTH ST; WELCOME INN,COR
,,19C122852,18:45:32 12/13/19,l,Elder Abuse,1,803 MAGNOLIA AVE ; #314 ; POSS,COR
,,19C122854,18:47:10 12/13/19,lf,Battery Injury,1,369 MAGNOLIA AVE; VONS,COR
,,19C122855,18:47:55 12/13/19,l,Traffic Stop,4,S LINCOLN AVE & W SIXTH ST,COR
,,19C122856,18:50:18 12/13/19,l,911 Hangup,2,1059 W OLIVE ST,COR
,,19C122857,18:51:23 12/13/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C122858,18:51:27 12/13/19,lf,ZZVehicle Fire,1,3555 GRAND OAKS; CHICK FIL A,COR
,,19C122863,18:57:40 12/13/19,l,Assist Othr Dpt,3,1330 MAGNOLIA AVE; ACO,COR
,,19C122865,19:01:59 12/13/19,l,Dist/Verbal,2,2813 FAITH ST,COR
,,19C122867,19:04:26 12/13/19,l,Alarm Call,2,809 S RAMONA AVE; CHURCH,COR
,,19C122868,19:05:28 12/13/19,lf,Assault Weapon,1,2813 FAITH ST,COR
,,19C122870,19:06:41 12/13/19,l,Susp Person,3,944 MATHEWS PL # C,COR
,,19C122873,19:13:49 12/13/19,l,Patrol Info,4,1861 HIDEAWAY PL # 102,COR
,,19C122875,19:16:25 12/13/19,l,Follow Up,4,730 PUBLIC SAFETY WY,
,,19C122877,19:20:57 12/13/19,l,Traffic Stop,4,808 SERFAS CLUB DR,CRA
,,19C122879,19:23:43 12/13/19,l,911 Hangup,2,1230 S MAIN ST,COR
,,19C122880,19:26:09 12/13/19,l,Shoplifting,3,720 N MAIN ST; BURLINGTON COAT,COR
,,19C122881,19:27:07 12/13/19,l,911 Hangup,2,3594 NELSON ST,COR
,,19C122882,19:35:09 12/13/19,f,ZZCarbon Alarm,2,470 SOMERSET CIR,COR
,,19C122883,19:37:15 12/13/19,l,Property Check,4,512 W SIXTH ST,COR
,,19C122885,19:38:06 12/13/19,l,Domestic Distur,2,1150 PASEO GRANDE; CESAR CHAVEZ ELEMENTARY SCHOOL,COR
,,19C122886,19:41:43 12/13/19,l,Ill Parked Veh,4,419 N MCKINLEY ST ; RED ROBBIN,COR
,,19C122888,19:53:59 12/13/19,l,Shoplifting,3,470 HIDDEN VALLEY PKWY; KOHLS ; AREA CHK,COR
,,19C122889,19:58:22 12/13/19,l,Suspicious Circ,3,1035 MANDEVILLA WAY,COR
,,19C122891,20:02:37 12/13/19,f,ZZTrauma,1,1455 HAWKCREST AVE,COR
,,19C122892,20:04:44 12/13/19,l,Patrol Info,4,702 E SIXTH ST; ARCO AM PM,COR
,,19C122893,20:11:45 12/13/19,l,911 Hangup,2,111 N LINCOLN AVE,COR
,,19C122896,20:43:03 12/13/19,l,911 Hangup,2,854 BRAMBLE LN,COR
,,19C122898,20:48:32 12/13/19,l,Public Service,3,923 W FRANCIS ST,COR
,,19C122899,20:50:35 12/13/19,l,Alarm Call,2,1185 MAGNOLIA AVE # A; POWER BOWL,COR
,,19C122901,20:59:58 12/13/19,l,Traffic Stop,4,RIVER RD & SUNDANCE LN,NOR
,,19C122902,21:00:07 12/13/19,l,Petty Theft P,4,1550 RIMPAU AVE # 149 ;POSS CIVIL ISSUE,COR
,,19C122903,21:08:34 12/13/19,l,Ped Check,4,HIDDEN VALLEY PKWY & GARLAND WAY,COR
,,19C122904,21:11:13 12/13/19,l,Accident,2,W SIXTH ST & S LINCOLN AVE,COR
,,19C122906,21:15:37 12/13/19,l,Public Service,3,815 W SIXTH ST; CIVIC CENTER,COR
,,19C122908,21:31:28 12/13/19,l,Ped Check,4,155 N BUENA VISTA AVE,COR
,,19C122909,21:33:06 12/13/19,l,Vandalism Past,4,910 S WASHBURN AVE;#D; SOFT CARE DENTAL,COR
,,19C122910,21:36:35 12/13/19,l,Property Check,4,1260 E ONTARIO AVE; ALBERTSONS,COR
,,19C122911,21:43:27 12/13/19,l,Traffic Stop,4,VALENCIA RD & FOLK SPRING DR,COR
,,19C122914,21:49:22 12/13/19,f,ZZDiabetic,1,2561 COTTAGE DR,COR
,,19C122916,22:00:05 12/13/19,l,Property Check,4,THE CROSSINGS,COR
,,19C122917,22:01:25 12/13/19,l,911 Hangup,2,385 RICHEY CIR # 105,COR
,,19C122918,22:01:36 12/13/19,l,Traffic Stop,4,GREEN RIVER RD & RIDGELINE DR,COR
,,19C122919,22:02:16 12/13/19,l,Traffic Stop,4,S LINCOLN AVE & SHOPPING CENTER,COR
,,19C122920,22:08:22 12/13/19,l,Property Check,4,1900 AVIATION DR; CORONA AIRPORT,COR
,,19C122921,22:13:39 12/13/19,l,Property Check,4,1290 E ONTARIO AVE; WALMART,COR
,,19C122922,22:18:09 12/13/19,l,Alarm Call,2,2375 SAMPSON AVE ;MONSTER ENERGY QC LAB,COR
,,19C122923,22:18:20 12/13/19,l,Property Check,4,650 S MAIN ST; CITY LIBRARY,COR
,,19C122924,22:31:13 12/13/19,f,ZZSick,1,3243 CLEARING CIR,COR
,,19C122926,22:34:30 12/13/19,l,Loud Noise,3,1010 LA TERRAZA CIR # 306,COR
,,19C122927,22:41:31 12/13/19,lf,Man Down,1,1948 E FOOTHILL PKWY ; SBUX PL,COR
,,19C122928,22:42:35 12/13/19,l,Loud Party,3,1032 W CRESTVIEW ST,COR
,,19C122929,22:45:21 12/13/19,l,DV-Assault,1,482 N MAIN ST;#102 THE KICKIN CRAB,COR
,,19C122930,22:48:58 12/13/19,l,911 Hangup,2,20133 WINTON ST,ELC
,,19C122931,22:58:44 12/13/19,l,Traffic Stop,4,JEAN MARIE CIR & CARLYE DR,COR
,,19C122932,22:58:45 12/13/19,l,Property Check,4,1250 SANTANA WAY; CITRUS COMMUNITY PARK,COR
,,19C122934,23:01:25 12/13/19,l,Unknown Problem,1,1225 W EIGHTH ST # 41,COR
,,19C122935,23:10:45 12/13/19,l,Assist Othr Dpt,3,385 GREENGATE ST ; ONTARIO PD,COR
,,19C122936,23:14:29 12/13/19,l,911 Hangup,2,281 KILWORTH DR,COR
,,19C122937,23:15:32 12/13/19,l,Suspicious Circ,3,479 WELLESLEY DR,COR
,,19C122938,23:16:48 12/13/19,l,Suspicious Circ,3,161 N MCKINLEY ST # 114; SELENAS LASH STUDIO,COR
,,19C122939,23:20:09 12/13/19,l,Loud Noise,3,1249 W ONTARIO AVE ; MUSIC & SUBJS,COR
,,19C122941,23:34:54 12/13/19,l,Alarm Call,2,1830 COMPTON AVE; GYMNASTICS PACIFICA INC,COR
,,19C122942,23:40:14 12/13/19,l,Alarm Call,2,1040 S VICENTIA AVE; JEFFERSON ELEMENTARY SCHOOL,COR
,,19C122945,23:48:57 12/13/19,l,Z-Animal Svcs,4,2353 CENTENNIAL WAY,COR
,,19C122946,23:58:11 12/13/19,l,Ped Check,4,1212 MAGNOLIA AVE; EL SUPER,COR
,,19C122947,00:00:12 12/14/19,l,911 Hangup,2,2260 GRIFFIN WAY; AYRES SUITES,COR
,,19C122949,00:03:16 12/14/19,l,Ill Parked Veh,4,1150 OLD TEMESCAL RD,COR
,,19C122950,00:03:54 12/14/19,f,ZZFwy UnkInjury,1,15 SB HIDDEN VALLEY MAGNOLIA,COR
,,19C122951,00:05:47 12/14/19,l,Trespass,3,1141 CALIFORNIA AVE; TECHNICOTE INC,COR
,,19C122953,00:16:25 12/14/19,l,911 Hangup,2,526 MAGNOLIA AVE,COR
,,19C122955,00:27:06 12/14/19,l,911 Hangup,2,209 E BLAINE ST,COR
,,19C122956,00:29:13 12/14/19,l,Shots Heard,3,403 S SHERIDAN ST,COR
,,19C122957,00:35:16 12/14/19,l,Loud Noise,3,154 N BUENA VISTA AVE,COR
,,19C122958,00:38:56 12/14/19,l,Alarm Call,2,2703 WARDLOW RD; VIP TRANSPORT,COR
,,19C122959,00:44:47 12/14/19,l,Property Check,4,400 S VICENTIA AVE; CITY HALL,COR
,,19C122963,00:55:25 12/14/19,l,Dist/Verbal,2,522 W NINTH ST ;POSS 5150,COR
,,19C122964,01:03:51 12/14/19,l,Disturb Peace,3,1275 MAGNOLIA AVE # 105; SHAMROCKS,COR
,,19C122965,01:06:46 12/14/19,l,Reckless Driver,3,S LINCOLN AVE & D ST,COR
,,19C122966,01:08:42 12/14/19,l,Area Check,3,2331 KELLOGG AVE # A; CROSSROADS CHURCH,COR
,,19C122960,01:11:35 12/14/19,l,Public Service,3,EAGLE GLEN AND VERNA,COR
,,19C122967,01:13:56 12/14/19,l,Loud Party,3,2064 W ONTARIO AVE,COR
,,19C122968,01:20:10 12/14/19,l,Area Check,3,1550 E ONTARIO AVE; SHELL GAS,COR
,,19C122970,01:22:10 12/14/19,lf,Unknown Fire,1,2296 GRIFFIN WAY; JACK IN THE BOX,COR
,,19C122971,01:31:12 12/14/19,l,Welfare Check,2,998 COLBY CIR,COR
,,19C122972,01:37:21 12/14/19,l,Dist/Verbal,2,2592 DAKIN DR,COR
,,19C122973,01:38:12 12/14/19,l,Traffic Stop,4,W ONTARIO AVE & AVENIDA DEL VISTA,COR
,,19C122974,01:57:14 12/14/19,l,Property Check,4,616 RICHEY ST,COR
,,19C122975,01:57:49 12/14/19,l,Alarm Call,2,2365 MILLCREEK PL; HILL APARTMENTS OFFICE,COR
,,19C122980,02:17:11 12/14/19,l,Loud Noise,3,1260 W NINTH ST # B,COR
,,19C122982,02:26:40 12/14/19,l,Vehicle Check,4,2481 STEVEN DR; ROCK VISTA PARK,COR
,,19C122983,02:29:45 12/14/19,l,Traffic Stop,4,200 N LINCOLN AVE; MOTEL 6,COR
,,19C122985,02:35:41 12/14/19,l,Drunk Driver,2,GREEN RIVER RD & 91 WB ON RAMP; FOLLOWING,COR
,,19C122986,02:36:52 12/14/19,l,Area Check,3,710 RIMPAU AVE;#104; 594,COR
,,19C122988,02:57:59 12/14/19,l,911 Hangup,2,RIDGELINE DR & GREEN RIVER RD,COR
,,19C122989,03:19:52 12/14/19,f,ZZSeizure,1,1375 COTTONWOOD CT,COR
,,19C122990,03:25:08 12/14/19,l,Area Check,3,1416 S NORMANDY TERRACE,COR
,,19C122991,03:36:46 12/14/19,l,911 Hangup,2,1150 PASEO GRANDE,COR
,,19C122992,03:38:24 12/14/19,f,ZZSick,1,2986 DEADWOOD DR,COR
,,19C122993,03:39:25 12/14/19,l,Alarm Call,2,1010 W CITRON ST; RANEY INTERMEDIATE SCHOOL,COR
,,19C122998,03:53:38 12/14/19,l,Suspicious Circ,3,865 DERBY ST; POSS 459R I/P,COR
,,19C122999,04:03:21 12/14/19,l,Area Check,3,2241 INDIGO HILLS DR # 1,COR
,,19C123001,04:59:34 12/14/19,l,Alarm Call,2,1010 W CITRON ST; RANEY INTERMEDIATE SCHOOL,COR
,,19C123002,05:02:52 12/14/19,l,Alarm Call,2,1040 S VICENTIA AVE; JEFFERSON ELEMENTARY SCHOOL,COR
,,19C123003,05:08:57 12/14/19,l,911 Hangup,2,1150 W TENTH ST,COR
,,19C123004,05:33:06 12/14/19,lf,Accident Unknwn,1,1000 W RINCON ST,COR
,,19C123006,05:59:53 12/14/19,l,Disturb Peace,3,1205 S MAIN ST; TMSO INC,COR
,,19C123007,06:09:36 12/14/19,l,Patrol Info,4,91 WB MAIN LINCOLN,COR
,,19C123008,06:12:19 12/14/19,l,Ill Parked Veh,4,4300 GREEN RIVER RD,COR
,,19C123010,06:29:56 12/14/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C123011,06:41:33 12/14/19,l,Auto Theft Past,3,1981 PINE CREST DR,CRA
,,19C123012,07:11:30 12/14/19,l,Unknown Problem,1,805 S RAMONA AVE,COR
,,19C123013,07:13:14 12/14/19,l,Disturb Peace,3,800 S MAIN ST; CORONA REGIONAL MEDICAL CENTER,COR
,,19C123014,07:15:11 12/14/19,l,Alarm Call,2,2365 MILLCREEK PL,COR
,,19C123016,07:26:14 12/14/19,l,Property Check,4,930 E SIXTH ST; CITY PARK,COR
,,19C123017,07:42:33 12/14/19,l,Property Check,4,479 N MCKINLEY ST; WALMART,COR
,,19C123018,07:42:56 12/14/19,l,Property Check,4,THE CROSSINGS,COR
,,19C123019,07:54:10 12/14/19,f,ZZMedical Alert,1,1575 LUPINE CIR; JIMENEZ RES,COR
,,19C123020,07:55:31 12/14/19,l,Disturb Peace,3,250 E BLAINE ST; METRO LINK,COR
,,19C123022,08:03:40 12/14/19,l,Property Check,4,THE CROSSINGS,COR
,,19C123024,08:07:21 12/14/19,f,ZZStroke,1,1490 GREENBRIAR DR,COR
,,19C123025,08:07:44 12/14/19,f,ZZSick,1,510 W HACIENDA DR,COR
,,19C123026,08:10:26 12/14/19,l,Property Check,4,700 W SIXTH ST; 7 11 STORE CENTRAL,COR
,,19C123029,08:13:03 12/14/19,l,Alarm Call,2,200 N SHERMAN AVE; K E C ENGINEERING,COR
,,19C123033,08:18:39 12/14/19,l,Dom Disturb P,3,2724 BLUE SPRINGS DR # 203,COR
,,19C123034,08:19:48 12/14/19,l,Vandalism Past,4,1095 AQUAMARINE LN,COR
,,19C123036,08:47:33 12/14/19,l,Vehicle Check,4,1700 CALIFORNIA AVE,COR
,,19C123038,08:58:05 12/14/19,l,Accident,2,GREEN RIVER RD & RIDGELINE DR,COR
,,19C123040,09:02:11 12/14/19,l,Patrol Info,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C123041,09:07:07 12/14/19,l,Property Check,4,720 N MAIN ST; BURLINGTON COAT,COR
,,19C123042,09:10:41 12/14/19,f,ZZCommrcal Alrm,1,2489 CALIFORNIA AVE;#900 ESTANCIA DEL SOL,COR
,,19C123043,09:12:27 12/14/19,l,Auto Theft Rec,4,1307 CRESTA RD,COR
,,19C123044,09:17:38 12/14/19,l,911 Hangup,2,3760 COLEVILLE CIR,COR
,,19C123045,09:18:54 12/14/19,l,Property Check,4,1120 CALIFORNIA AVE,COR
,,19C123046,09:21:11 12/14/19,f,ZZPublicSrvceF,2,1768 GREENVIEW AVE,COR
,,19C123047,09:22:08 12/14/19,l,Petty Theft P,4,750 S LINCOLN AVE; #101; VERIZON,COR
,,19C123048,09:22:23 12/14/19,l,Trespass,3,11350 CRESTRIDGE DR,COR
,,19C123049,09:31:06 12/14/19,l,Ped Check,4,S BELLE AVE & W SIXTH ST,COR
,,19C123050,09:34:29 12/14/19,l,Petty Theft P,4,1229 KELLEY AVE,COR
,,19C123052,09:43:42 12/14/19,l,Court Order Vio,3,1831 COOLIDGE ST,COR
,,19C123053,09:45:34 12/14/19,f,ZZSick,1,770 S SHERMAN AVE # I,COR
,,19C123054,09:47:50 12/14/19,l,Comm Burg Past,4,1351 POMONA RD; PUBLIC STORAGE,COR
,,19C123055,09:51:00 12/14/19,l,Ill Parked Veh,4,4540 EDGEWATER CIR,COR
,,19C123058,10:04:25 12/14/19,l,Citizen Contact,3,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C123059,10:07:30 12/14/19,l,H&S Violation,3,1355 E ONTARIO AVE; HOME DEPOT,COR
,,19C123060,10:08:06 12/14/19,l,Comm Policing,4,4300 GREEN RIVER RD,COR
,,19C123063,10:15:27 12/14/19,l,Resid Burg Past,4,80 SUMMERWOOD CT; #B;ATTEMPT,COR
,,19C123064,10:25:09 12/14/19,f,ZZPublicSrvceF,2,709 HARRIS ST,COR
,,19C123065,10:25:23 12/14/19,l,911 Hangup,2,209 E BLAINE ST,COR
,,19C123066,10:27:09 12/14/19,l,Disturb Peace,3,4901 GREEN RIVER RD # 107,COR
,,19C123067,10:31:36 12/14/19,l,*redacted*,2,1432 ELGIN WAY,COR
,,19C123068,10:39:43 12/14/19,l,Alarm Call,2,555 MALLOY CT;VINCULUMF,COR
,,19C123069,10:40:40 12/14/19,l,Alarm Call,2,2150 CALIFORNIA AVE ; #107 ; ORCHARD DENTAL GROUP,COR
,,19C123071,11:03:01 12/14/19,l,Property Check,4,480 N MCKINLEY ST; COSTCO,COR
,,19C123072,11:10:15 12/14/19,l,911 Hangup,2,HIDDEN VALLEY PKWY & 15 NB ON RAMP,COR
,,19C123073,11:13:19 12/14/19,l,911 Hangup,2,1200 S MERRILL ST,COR
,,19C123074,11:15:26 12/14/19,l,H/R Coll Past,4,S MAIN ST & E THIRD ST;MAIN / W THIRD,COR
,,19C123075,11:16:39 12/14/19,l,Vehicle Check,4,191 N MCKINLEY ST; CHUCK E CHEESE,COR
,,19C123076,11:29:46 12/14/19,l,911 Hangup,2,1642 PRIVET CT,
,,19C123077,11:31:10 12/14/19,l,Battery Past,3,930 E SIXTH ST; CITY PARK; CRH ER,COR
,,19C123078,11:44:13 12/14/19,l,Traffic Stop,4,CAJALCO RD & 15 NB OFF RAMP,COR
,,19C123079,11:53:15 12/14/19,l,Under Influence,2,418 N MAIN ST; METRO AT MAIN,COR
,,19C123080,11:57:59 12/14/19,l,Disturb Peace,3,1114 VINTAGE CIR,COR
,,19C123081,12:02:56 12/14/19,l,911 Hangup,2,W SIXTH ST & S LINCOLN AVE,COR
,,19C123082,12:15:07 12/14/19,l,*redacted*,2,2255 ADRIENNE DR,COR
,,19C123084,12:20:24 12/14/19,l,Alarm Call,2,355 N SHERIDAN ST; #101 TOBEY TAX AND ACCOUNTING,COR
,,19C123085,12:29:20 12/14/19,f,ZZCommrcal Alrm,1,3154 SHANDWICK CIR;COLLINS RESIDENCE,COR
,,19C123086,12:36:42 12/14/19,f,ZZSick,1,737 MAGNOLIA AVE # 246; BROOKDALE,COR
,,19C123087,12:38:06 12/14/19,lf,Accident,2,E ONTARIO AVE & COMPTON AVE,COR
,,19C123090,12:42:03 12/14/19,l,Suspicious Circ,3,3354 BIG DIPPER DR,COR
,,19C123091,12:42:25 12/14/19,l,Welfare Check,2,LINCOLN AT 91,COR
,,19C123093,12:54:45 12/14/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C123094,12:55:26 12/14/19,l,Accident,2,470 N MCKINLEY ST; UFC GYM AT CORONA HILLS PLAZA,COR
,,19C123095,12:56:10 12/14/19,l,Accident,2,470 N MCKINLEY ST; UFC GYM AT CORONA HILLS PLAZA,COR
,,19C123096,13:04:29 12/14/19,f,ZZPublicSrvceF,2,2300 S MAIN ST; VALENCIA TERRACE,COR
,,19C123097,13:07:27 12/14/19,l,Property Check,4,1248 W SIXTH ST; WELCOME INN,COR
,,19C123098,13:08:58 12/14/19,l,Alarm Call,2,1247 E ST;#102 RAMOS RESIDENCE,COR
,,19C123099,13:10:24 12/14/19,l,Traffic Stop,4,309 S MAIN ST; CHEVRON GAS,COR
,,19C123100,13:19:19 12/14/19,l,911 Hangup,2,925 S SHERMAN AVE,COR
,,19C123103,13:32:35 12/14/19,l,Flag Down,4,DORIS LN & S SHERMAN AVE,COR
,,19C123104,13:36:43 12/14/19,l,911 Hangup,2,1854 BAYWOOD DR ; #101,COR
,,19C123105,13:43:51 12/14/19,l,Welfare Check,2,1229 KELLEY AVE; 5150 / DISORIENTED,COR
,,19C123106,13:45:09 12/14/19,l,911 Hangup,2,421 PALOMAR DR,COR
,,19C123107,13:45:43 12/14/19,l,Property Check,4,1379 PICO ST; UNDERGROUND SERVICE ALERT OF SOUTHERN CA,COR
,,19C123108,13:46:07 12/14/19,l,Ped Check,4,1245 W SIXTH ST; H I S UNIVERSITY,COR
,,19C123109,13:51:18 12/14/19,l,911 Hangup,2,815 E SIXTH ST,COR
,,19C123110,13:54:00 12/14/19,f,ZZMedical Alert,1,1400 CIRCLE CITY DR ; #26,COR
,,19C123111,14:02:01 12/14/19,l,911 Hangup,2,1592 FAIRWAY DR,COR
,,19C123112,14:04:14 12/14/19,f,ZZSick,1,602 W SIXTH ST; CLINICA MI PUEBLO,COR
