_needs_review,_review_reason,CallID,When Reported,Typ,Nature,P,Location,Cty
,,19C106206,11:51:37 11/02/19,l,911 Hangup,2,1058 W SIXTH ST; BURGER BASKET,COR
,,19C106209,12:08:02 11/02/19,f,ZZSick,1,4270 JAMESON CIR,COR
,,19C106210,12:10:17 11/02/19,l,Accident,2,N MAIN ST & E HARRISON ST,COR
,,19C106212,12:12:43 11/02/19,l,Dist/Verbal,2,1395 E FOOTHILL PKWY; SANTIAGO HIGH SCHOOL,COR
,,19C106214,12:23:59 11/02/19,l,911 Hangup,2,598 SANTANA WAY; SANTANA PARK,COR
,,19C106215,12:29:01 11/02/19,l,Unknown Problem,1,1790 VIA PACIFICA # A110; PARCWOOD APARTMENTS,COR
,,19C106216,12:35:04 11/02/19,l,911 Hangup,2,1881 EUREKA ST,COR
,,19C106218,12:43:22 11/02/19,l,Petty Theft P,4,4710 GREEN RIVER RD; CHEVRON,COR
,,19C106219,12:43:42 11/02/19,f,ZZFall,1,939 HEMINGWAY DR,COR
,,19C106220,12:44:02 11/02/19,l,Area Check,3,W RINCON ST & N SMITH AVE,COR
,,19C106221,12:50:43 11/02/19,l,911 Hangup,2,1944 RIVER RD,COR
,,19C106222,12:57:50 11/02/19,l,911 Hangup,2,615 RICHEY ST; PROMENADE PARK,COR
,,19C106223,12:59:42 11/02/19,l,Susp Vehicle,3,513 POINTE VISTA CT,COR
,,19C106224,13:06:29 11/02/19,l,Keep The Peace,3,1057 FORESTER DR,COR
,,19C106225,13:08:50 11/02/19,l,Alarm Call,2,1052 RAILROAD ST ; PLATINUM COLLISION,COR
,,19C106226,13:10:42 11/02/19,l,Annoying Calls,3,1585 PLAZA DE NOCHE # 10 ; LL CONT,COR
,,19C106227,13:14:13 11/02/19,l,Assist Othr Dpt,3,1421 TAYLOR AVE,COR
,,19C106229,13:23:21 11/02/19,lf,Assist Othr Dpt,3,260 W FOOTHILL PKWY; ALBERTSONS,COR
,,19C106231,13:26:45 11/02/19,l,Auto Theft Rec,4,1428 E SIXTH ST # H; SHORT RECOVERY,COR
,,19C106232,13:27:55 11/02/19,l,Stranded Veh,3,S BUENA VISTA AVE & W SIXTH ST,COR
,,19C106236,13:35:26 11/02/19,l,Property Check,4,287 MARIAH CIR,COR
,,19C106237,13:44:29 11/02/19,l,Vandalism,3,1300 EL SOBRANTE RD; THE TOASTED BARREL,COR
,,19C106238,13:46:28 11/02/19,l,Disturb Peace,3,1820 RIMPAU AVE; CENTENNIAL HIGH SCHOOL,COR
,,19C106239,13:49:09 11/02/19,f,ZZChest Pains,1,730 MAGNOLIA AVE; CORONA REGIONAL MEDICAL COR CENTER,
,,19C106240,13:51:51 11/02/19,l,911 Hangup,2,2355 COMPTON AVE; L A FITNESS,COR
,,19C106241,13:58:41 11/02/19,lf,Man Down,1,STAN REYNOLDS PKWY & S WASHBURN AVE,COR
,,19C106242,14:03:35 11/02/19,f,ZZTrauma,1,FOOTHILL / CHASE,COR
,,19C106243,14:10:48 11/02/19,l,Assist Othr Dpt,3,1716 COPLEN CIR,COR
,,19C106244,14:17:11 11/02/19,l,911 Hangup,2,3960 S MAIN ST,COR
,,19C106245,14:19:37 11/02/19,f,ZZAbdominalPain,1,737 MAGNOLIA AVE # 240,COR
,,19C106246,14:21:23 11/02/19,f,ZZFall,1,1400 CIRCLE CITY DR; #334 BED A CORONA CARE COR CENTER LLC,
,,19C106247,14:25:28 11/02/19,l,Stranded Veh,3,1575 E ONTARIO AVE,COR
,,19C106248,14:26:33 11/02/19,l,911 Hangup,2,2243 EAGLE GLEN PKWY; STATER BROS,COR
,,19C106250,14:28:50 11/02/19,l,Citizen Contact,3,1862 DELANCY LN; LL CONT,COR
,,19C106251,14:29:37 11/02/19,l,Alarm Call,2,1821 RAILROAD ST ; LEXANI MOTORS,COR
,,19C106252,14:35:01 11/02/19,l,Disturb Peace,3,1130 W SIXTH ST; SUPERIOR MARKET,COR
,,19C106253,14:37:18 11/02/19,l,Comm Policing,4,2785 CABOT DR; ROCKY MOUNTAIN CHOCOLATE FACTORY AT DOS LAGOS,COR
,,19C106255,14:43:08 11/02/19,l,Susp Vehicle,3,E CHASE DR & HUDSON AVE,COR
,,19C106256,14:43:40 11/02/19,l,911 Hangup,2,1250 CORONA POINTE CT,COR
,,19C106257,14:48:26 11/02/19,l,Petty Theft P,4,1007 RIMPAU AVE; #104; LL CONT,COR
,,19C106258,14:49:10 11/02/19,l,911 Hangup,2,E CHASE DR & HUDSON AVE,COR
,,19C106259,14:51:06 11/02/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C106260,14:51:34 11/02/19,f,ZZChest Pains,1,2043 SANTA BARBARA ST,COR
,,19C106261,14:51:50 11/02/19,l,Area Check,3,E CHASE DR & HUDSON AVE,COR
,,19C106265,15:10:03 11/02/19,l,Property Check,4,1917 BUTTERFIELD DR,COR
,,19C106266,15:10:04 11/02/19,l,Drunk In Public,2,S LINCOLN AVE & W SEVENTH ST,COR
,,19C106267,15:15:00 11/02/19,l,Property Check,4,2500 CABOT DR; DOS LAGOS SHOPPING CENTER,COR
,,19C106268,15:18:16 11/02/19,l,911 Hangup,2,500 CORONA MALL; CORONA MALL,COR
,,19C106269,15:22:36 11/02/19,f,ZZSick,1,931 CANDY DR,COR
,,19C106270,15:24:24 11/02/19,l,Property Check,4,500 CORONA MALL; CORONA MALL,COR
,,19C106272,15:32:40 11/02/19,f,ZZFall,1,737 MAGNOLIA AVE; BROOKDALE,COR
,,19C106273,15:33:56 11/02/19,l,Alarm Call,2,1470 POMONA RD; VICTORY AUTO REPAIR,COR
,,19C106275,15:41:15 11/02/19,l,911 Hangup,2,526 MAGNOLIA AVE; ST JOHNS CHURCH,COR
,,19C106276,15:43:57 11/02/19,l,Patrol Info,4,680 E PARKRIDGE AVE; CORNERSTONE STAFFING SOLUTIONS INC,COR
,,19C106277,15:46:36 11/02/19,l,Property Check,4,730 VIA DE LUNA # 2; COUNTRY HILLS APARTMENTS,COR
,,19C106278,15:46:39 11/02/19,l,911 Hangup,2,2215 E LAKESIDE DR,COR
,,19C106279,15:47:08 11/02/19,l,Battery,1,2220 E TREEMONT PL # 103,COR
,,19C106280,15:51:42 11/02/19,l,Assist Othr Dpt,3,260 W FOOTHILL PKWY; ALBERTSONS,COR
,,19C106281,15:53:31 11/02/19,f,ZZSick,1,7550 RUDELL RD,ELC
,,19C106282,15:53:52 11/02/19,l,Property Check,4,1700 W SIXTH ST,COR
,,19C106283,16:03:34 11/02/19,l,Suspicious Circ,3,E SIXTH ST & EL SOBRANTE RD,COR
,,19C106284,16:07:54 11/02/19,l,Property Check,4,250 E BLAINE ST; METRO LINK,COR
,,19C106285,16:08:25 11/02/19,l,Property Check,4,200 N LINCOLN AVE; MOTEL 6,COR
,,19C106286,16:12:54 11/02/19,l,H&S Violation,3,2210 GRIFFIN WAY,COR
,,19C106287,16:15:08 11/02/19,f,ZZSick,1,591 N MCKINLEY ST # 103; CICIS PIZZA,COR
,,19C106288,16:16:13 11/02/19,l,911 Hangup,2,1943 RIVER RD,NOR
,,19C106289,16:20:11 11/02/19,l,911 Hangup,2,111 W HARRISON ST,COR
,,19C106290,16:20:26 11/02/19,l,Alarm Call,2,346 AMERICAN CIR; AMERICAN ELECTRIC SUPPLY,COR
,,19C106291,16:24:07 11/02/19,l,Property Check,4,1640 MARKET ST; CONE ZONE,COR
,,19C106292,16:27:21 11/02/19,l,Suspicious Circ,3,FULLERTON AVE & E FOOTHILL PKWY,COR
,,19C106294,16:33:23 11/02/19,l,Traffic Stop,4,111 N LINCOLN AVE,COR
,,19C106296,16:38:11 11/02/19,l,Ped Check,4,600 S RAMONA AVE,COR
,,19C106297,16:39:48 11/02/19,l,Patrol Info,4,E GRAND BLVD & N MAIN ST,COR
,,19C106299,16:40:32 11/02/19,l,Susp Vehicle,3,2243 EAGLE GLEN PKWY; STATER BROS,COR
,,19C106300,16:42:56 11/02/19,l,Petty Theft P,4,430 W OLIVE ST ; 87 IFO PD,COR
,,19C106301,16:44:27 11/02/19,lf,Man Down,1,714 HARRIS ST,COR
,,19C106303,16:45:37 11/02/19,l,Alarm Call,2,2313 S MAIN ST; TEMESCAL PALMS MASONIC LODGE,COR
,,19C106304,16:53:38 11/02/19,l,Keep The Peace,3,281 S BUENA VISTA AVE # 309,COR
,,19C106306,16:59:37 11/02/19,l,Drunk In Public,2,1193 MAGNOLIA AVE; STATER BROS MARKET,COR
,,19C106307,17:02:00 11/02/19,l,Property Check,4,930 E SIXTH ST; CITY PARK,COR
,,19C106309,17:07:10 11/02/19,l,Patrol Info,4,RIVERSIDE CITY,
,,19C106311,17:10:40 11/02/19,l,Assist Othr Dpt,3,1330 MAGNOLIA AVE; ACO,COR
,,19C106312,17:12:54 11/02/19,l,Runaway,3,3171 MOUNTAINSIDE DR ; LL CONT,COR
,,19C106313,17:17:59 11/02/19,lf,Under Influence,2,1229 CIRCLE CITY DR,COR
,,19C106314,17:21:56 11/02/19,l,Patrol Info,4,RIMPAU AVE & BEVERLY RD,COR
,,19C106315,17:23:34 11/02/19,l,911 Hangup,2,1886 BUTTERFIELD DR; BUTTERFIELD PARK,COR
,,19C106317,17:30:46 11/02/19,l,Domestic Distur,2,1251 DUXBURY CIR,COR
,,19C106318,17:44:34 11/02/19,l,Property Check,4,CORONA PLAZA,COR
,,19C106319,17:45:06 11/02/19,l,Loud Noise,3,2295 ARABIAN WAY,COR
,,19C106320,17:58:26 11/02/19,l,Reckless Driver,3,3921 S MAIN ST,COR
,,19C106321,18:01:50 11/02/19,l,Property Check,4,440 RIVER RD,COR
,,19C106322,18:03:06 11/02/19,l,Arson,2,2481 STEVEN DR; ROCK VISTA PARK,COR
,,19C106323,18:16:50 11/02/19,l,Child Abuse,1,718 HARRIS ST ;10-57 CALL,COR
,,19C106324,18:20:49 11/02/19,l,Property Check,4,418 N MAIN ST; METRO AT MAIN,COR
,,19C106325,18:21:59 11/02/19,l,Alarm Call,2,418 N MAIN ST; METRO AT MAIN,COR
,,19C106327,18:23:27 11/02/19,l,911 Hangup,2,598 SANTANA WAY,COR
,,19C106328,18:27:24 11/02/19,l,Additional Info,4,780 S SMITH AVE # 3 ; LL CONT CR 19-28388,COR
,,19C106329,18:43:01 11/02/19,l,Follow Up,4,224 JASON CT; WESTERN STATES CONV AND TRANSMISSIONS,COR
,,19C106330,18:43:51 11/02/19,l,Assault Wpn P,2,800 S MAIN ST; CORONA REGIONAL MEDICAL CENTER,COR
,,19C106332,18:48:30 11/02/19,l,Property Check,4,344 BONNIE CIR; STERIGENICS U S LLC,COR
,,19C106333,18:49:34 11/02/19,f,ZZFwy Acc w/inj,1,15 NB ONTARIO MAGNOLIA; STAGE,COR
,,19C106334,18:58:54 11/02/19,l,Hazard,3,PASEO GRANDE & GREEN RIVER RD,COR
,,19C106338,19:08:40 11/02/19,f,ZZSeizure,1,2002 TURNBERRY LN,COR
,,19C106339,19:09:36 11/02/19,l,Property Check,4,1010 W CITRON ST; RANEY INTERMEDIATE SCHOOL,COR
,,19C106341,19:18:09 11/02/19,l,Property Check,4,1155 VALENCIA RD; JAMESON PARK,COR
,,19C106342,19:21:39 11/02/19,l,Follow Up,4,210 W GRAND BLVD # 101; Kings Mart & Liquor,COR
,,19C106343,19:26:49 11/02/19,l,Property Check,4,2525 WARDLOW RD; CARDINALEWAY HYUNDAI AT COR CORONA AUTO CENTER,
,,19C106345,19:36:44 11/02/19,l,Assist Othr Dpt,3,1468 RIVER DR; RSO AWS,NOR
,,19C106347,19:40:34 11/02/19,l,Traffic Stop,4,BORDER AVE & FRASER CIR,COR
,,19C106349,19:43:00 11/02/19,l,Loud Party,3,303 W THIRD ST,COR
,,19C106350,19:44:14 11/02/19,l,Mail Theft P,4,180 BIG SUR ST,COR
,,19C106351,19:51:12 11/02/19,l,911 Hangup,2,1414 WIGEON DR,COR
,,19C106352,19:52:40 11/02/19,l,Susp Person,3,535 NEWHALL DR,COR
,,19C106354,20:03:05 11/02/19,l,Traffic Stop,4,N SMITH AVE & DAVRIL CIR,COR
,,19C106355,20:09:52 11/02/19,l,Traffic Stop,4,1580 W SIXTH ST; SAMS MOBIL,COR
,,19C106356,20:14:34 11/02/19,l,Citizen Contact,3,1306 S VICENTIA AVE,COR
,,19C106357,20:16:45 11/02/19,l,Welfare Check,2,621 SUNVALLEY LN # 208,COR
,,19C106358,20:24:46 11/02/19,l,Susp Person,3,1867 CALIFORNIA AVE; #101; HALO UNLIMITED,COR
,,19C106359,20:25:59 11/02/19,l,Loud Party,3,1148 BAYFIELD DR,COR
,,19C106360,20:26:09 11/02/19,f,ZZFall,1,2300 S MAIN ST # 290; VALENCIA TERRACE,COR
,,19C106361,20:32:28 11/02/19,l,Follow Up,4,224 JASON CT; WESTERN STATES CONV AND TRANSMISSIONS,COR
,,19C106362,20:37:23 11/02/19,f,ZZCommrcal Alrm,1,875 RIVER RD; RIVER RUN SR APTS,COR
,,19C106363,20:38:33 11/02/19,l,911 Hangup,2,714 HARRIS ST,COR
,,19C106364,20:42:06 11/02/19,l,Battery Past,3,412 E NINTH ST,COR
,,19C106365,20:46:51 11/02/19,f,Choking,1,2615 TUSCANY ST; TARGET,COR
,,19C106366,20:47:27 11/02/19,l,Traffic Stop,4,S MAIN ST & E THIRD ST,COR
,,19C106367,20:49:35 11/02/19,l,Suspicious Circ,3,4999 GREEN RIVER RD ; CONSTRUCTION CITE,COR
,,19C106368,20:50:14 11/02/19,l,911 Hangup,2,2650 FLORA SPIEGEL WAY,COR
,,19C106369,20:50:27 11/02/19,l,Vehicle Check,4,N MAPLE ST & COMMERCE ST,COR
,,19C106370,20:50:27 11/02/19,l,Vehicle Check,4,N MAPLE ST & COMMERCE ST,COR
,,19C106372,20:51:43 11/02/19,l,Disturb Peace,3,706 S JOY ST; HOMELESS,COR
,,19C106373,20:51:49 11/02/19,f,ZZSick,1,1290 CORNERSTONE WAY,COR
,,19C106374,20:52:30 11/02/19,l,Accident,2,S LINCOLN AVE & D ST,COR
,,19C106375,20:53:30 11/02/19,l,Unknown Problem,1,230 S LINCOLN AVE; SHELL GAS,COR
,,19C106376,20:54:37 11/02/19,l,911 Hangup,2,935 N MCKINLEY ST; VINEYARD CHURCH,COR
,,19C106377,20:56:34 11/02/19,l,Property Check,4,1140 E ONTARIO AVE,COR
,,19C106380,21:00:05 11/02/19,l,Property Check,4,100 W FOOTHILL PKWY,COR
,,19C106381,21:00:39 11/02/19,lf,ZZFall,1,510 W SIXTH ST; EZEKIEL MEJIA RENTALS,COR
,,19C106383,21:09:52 11/02/19,l,Shots Heard,3,2024 LONGVIEW DR,COR
,,19C106385,21:10:32 11/02/19,l,Loud Noise,3,715 W TENTH ST,COR
,,19C106387,21:16:25 11/02/19,l,Property Check,4,2015 STAGECOACH RD,COR
,,19C106388,21:17:02 11/02/19,f,Childbirth,1,91 EB ON RAMP & N MCKINLEY ST,COR
,,19C106389,21:18:34 11/02/19,l,911 Hangup,2,RIMPAU AND EL CERRITO,COR
,,19C106390,21:18:50 11/02/19,l,Traffic Stop,4,51 E GRAND BLVD; FIX AUTO,COR
,,19C106391,21:22:19 11/02/19,l,Property Check,4,3012 VIA MAZATLAN,COR
,,19C106392,21:24:05 11/02/19,l,Shots Heard,3,E PARKRIDGE AVE & N JOY ST,COR
,,19C106395,21:27:47 11/02/19,l,Susp Person,3,714 HARRIS ST,COR
,,19C106396,21:28:54 11/02/19,l,911 Hangup,2,1280 KELLEY AVE,COR
,,19C106398,21:35:34 11/02/19,f,ZZAA MedicalAid,1,21800 RETREAT PKWY,TEM
,,19C106399,21:37:49 11/02/19,l,Property Check,4,275 TELLER ST # 100; 24 HOUR FITNESS,COR
,,19C106400,21:39:44 11/02/19,l,Property Check,4,140 W FOOTHILL PKWY,COR
,,19C106401,21:43:51 11/02/19,f,ZZDiabetic,1,1938 S BUENA VISTA AVE,COR
,,19C106402,21:44:03 11/02/19,l,911 Hangup,2,1592 FAIRWAY DR,COR
,,19C106403,21:47:51 11/02/19,l,Drunk In Public,2,2615 TUSCANY ST; TARGET,COR
,,19C106404,21:47:55 11/02/19,l,Susp Person,3,2024 LONGVIEW DR,COR
,,19C106405,22:00:35 11/02/19,l,Petty Theft P,4,842 CANARY LN; LL CONT,COR
,,19C106406,22:02:35 11/02/19,l,Dist/Physical,1,665 N TREEMONT PL,COR
,,19C106408,22:11:02 11/02/19,l,Loud Party,3,1305 BRIDLEWOOD CIR,COR
,,19C106411,22:16:04 11/02/19,l,Loud Party,3,1626 S MERRILL ST,COR
,,19C106412,22:19:50 11/02/19,l,Alarm Call,2,1229 RAILROAD ST; LEJON OF CALIFORNIA INC,COR
,,19C106415,22:21:19 11/02/19,l,Loud Party,3,1148 BAYFIELD DR,COR
,,19C106416,22:33:22 11/02/19,l,Property Check,4,2489 TUSCANY ST; KOHLS,COR
,,19C106417,22:35:34 11/02/19,l,Petty Theft P,4,1825 W SIXTH ST; SHELL GAS 1 AGO,COR
,,19C106421,22:43:41 11/02/19,l,Loud Noise,3,764 BRIANNA WAY,COR
,,19C106423,22:54:43 11/02/19,lf,ZZBleeding,1,824 W CITRON ST,COR
,,19C106425,23:14:36 11/02/19,l,Ped Check,4,100 E HARRISON ST; BOONDOCKS,COR
,,19C106427,23:17:09 11/02/19,l,Loud Party,3,3090 VERANDA LN,COR
,,19C106429,23:20:19 11/02/19,l,Vandalism,3,714 HARRIS ST,COR
,,19C106430,23:23:35 11/02/19,l,Loud Party,3,2898 CAPE DR,COR
,,19C106432,23:25:10 11/02/19,l,Property Check,4,2790 CALIFORNIA AVE,COR
,,19C106433,23:25:57 11/02/19,l,911 Hangup,2,675 AZURE LN,COR
,,19C106434,23:26:34 11/02/19,l,Property Check,4,VIA RYAN DR & NAVARRO DR,COR
,,19C106435,23:31:10 11/02/19,l,Loud Noise,3,1538 PLEASANT VIEW AVE # A2; LAS CASITAS APARTMENTS,COR
,,19C106436,23:32:59 11/02/19,l,Loud Party,3,W GRAND BLVD & W THIRD ST,COR
,,19C106437,23:34:32 11/02/19,l,Welfare Check,2,1353 W SIXTH ST; CHUCK WAGON,COR
,,19C106438,23:38:39 11/02/19,l,Loud Party,3,2456 JEAN MARIE ST,COR
,,19C106439,23:41:17 11/02/19,l,Property Check,4,820 VILLAGE LOOP DR; VILLAGE PARK,COR
,,19C106440,23:41:55 11/02/19,l,911 Hangup,2,1051 PEACEFUL DR,COR
,,19C106441,23:46:48 11/02/19,l,Disturb Peace,3,2164 SKYLARK CIR,COR
,,19C106442,23:48:06 11/02/19,l,Loud Party,3,1055 JADESTONE LN,COR
,,19C106445,23:53:52 11/02/19,l,Disturb Peace,3,1205 WILLIAM ST; NEIGHBORS,COR
,,19C106446,23:54:18 11/02/19,l,911 Hangup,2,231 ROXANNE LN,COR
,,19C106447,23:55:03 11/02/19,l,Disturb Peace,3,231 ROXANNE LN,COR
,,19C106448,23:56:14 11/02/19,l,Susp Person,3,VIA PACIFICA & W CITRON ST,COR
,,19C106451,00:03:23 11/03/19,l,Loud Party,3,1029 W SIXTH ST,COR
,,19C106452,00:04:18 11/03/19,l,Property Check,4,2331 KELLOGG AVE # A; CROSSROADS CHURCH,COR
,,19C106453,00:04:33 11/03/19,l,Loud Party,3,973 TUFTS CIR; DADOS TRACTOR SERVICE,COR
,,19C106454,00:06:08 11/03/19,l,Loud Noise,3,1819 MORFONTAINE WAY,COR
,,19C106457,00:16:08 11/03/19,l,Loud Party,3,3430 SUMMIT DR,COR
,,19C106460,00:30:58 11/03/19,l,Patrol Info,4,MONTOYA DR & TAYLOR AVE,COR
,,19C106461,00:34:02 11/03/19,l,Patrol Info,4,3980 MOUNT ELENA CIR,COR
,,19C106462,00:42:18 11/03/19,l,Keep The Peace,3,3370 STERLING DR,COR
,,19C106464,00:45:49 11/03/19,l,911 Hangup,2,1400 NICHOLAS PL,COR
,,19C106465,00:54:36 11/03/19,l,Loud Party,3,1678 LAUREL CANYON CIR,COR
,,19C106475,01:11:39 11/03/19,l,911 Hangup,2,1560 W SIXTH ST; WALMART,COR
,,19C106467,01:12:55 11/03/19,l,Patrol Info,4,"22862 ALESSANDRO BLVD, MORENO VALLEY; COUNTRY LIQUOR",
,,19C106477,01:17:45 11/03/19,l,911 Hangup,2,312 N GRANT AVE,COR
,,19C106468,01:18:13 11/03/19,l,Att Warrant Svc,4,1324 GOLDENEAGLE DR,COR
,,19C106469,01:19:18 11/03/19,l,Property Check,4,4715 GREEN RIVER RD,COR
,,19C106470,01:24:43 11/03/19,l,Loud Party,3,921 CIMARRON LN,COR
,,19C106479,01:27:06 11/03/19,l,911 Hangup,2,1717 VIA DEL RIO; IGLESIA CHURCH,COR
,,19C106481,01:31:44 11/03/19,l,Susp Vehicle,3,2331 KELLOGG AVE # A; CROSSROADS CHURCH,COR
,,19C106471,01:42:30 11/03/19,l,Alarm Call,2,2159 EUREKA ST,COR
,,19C106472,01:42:42 11/03/19,l,Dist/Physical,1,150 DEPOT DR; DEPOT BAR,COR
,,19C106483,02:18:04 11/03/19,l,Vehicle Check,4,N SMITH AVE & RAILROAD ST,COR
,,19C106484,02:39:24 11/03/19,l,Loud Party,3,1894 PROVIDENCE WAY,COR
,,19C106485,02:41:38 11/03/19,l,Property Check,4,130 W FOOTHILL PKWY; CHEVRON GAS,COR
,,19C106486,02:44:29 11/03/19,l,Suspicious Circ,3,2906 STONEWALL DR,COR
,,19C106487,02:48:57 11/03/19,l,911 Hangup,2,881 CORSICA DR,COR
,,19C106488,02:52:46 11/03/19,l,911 Hangup,2,1114 W ONTARIO AVE,COR
,,19C106489,02:57:28 11/03/19,l,Welfare Check,2,740 RAPHAEL CIR,COR
,,19C106490,03:14:18 11/03/19,l,Test,4,380 N MCKINLEY ST; LAZY DOG,COR
,,19C106491,03:39:40 11/03/19,l,Vehicle Check,4,2125 STAGECOACH DR; STAGECOACH PARK,COR
,,19C106494,04:05:24 11/03/19,f,ZZAA MedicalAid,1,3638 SNOWDRIFT DR,HGS
,,19C106495,04:41:12 11/03/19,l,Accident,2,496 PENROSE DR; POSS 23152,COR
,,19C106496,04:41:23 11/03/19,f,ZZChest Pains,1,1400 CIRCLE CITY DR; CORONA CARE CENTER LLC; 12B,COR
,,19C106497,04:45:55 11/03/19,l,Resid Burg I/P,2,201 S MERRILL ST,COR
,,19C106498,04:46:00 11/03/19,l,911 Hangup,2,209 E BLAINE ST,COR
,,19C106500,05:09:24 11/03/19,l,Shots Heard,3,812 E THIRD ST,COR
,,19C106501,05:10:06 11/03/19,l,Welfare Check,2,810 E THIRD ST,COR
,,19C106502,05:13:13 11/03/19,l,Suspicious Circ,3,1101 CALIFORNIA AVE,COR
,,19C106504,05:28:41 11/03/19,l,911 Hangup,2,3100 S MAIN ST,COR
,,19C106506,05:30:27 11/03/19,f,ZZAA MedicalAid,1,23231 CANYON PINES PL,TEM
,,19C106507,05:37:00 11/03/19,l,911 Hangup,2,789 PLAYA BLANCA CIR,COR
,,19C106508,05:47:29 11/03/19,l,Susp Vehicle,3,909 LA SALLE CIR,COR
,,19C106509,06:01:14 11/03/19,l,Trespass,3,1810 COMPTON AVE; MARKET REFRIDGE SPECIALIST,COR
,,19C106513,06:59:00 11/03/19,l,911 Hangup,2,1150 W TENTH ST,COR
,,19C106514,07:18:21 11/03/19,l,Property Check,4,1455 W SIXTH ST; MOJOS COFFEE,COR
,,19C106516,07:19:03 11/03/19,l,Susp Vehicle,3,1355 E ONTARIO AVE ; HOME DEPOT,COR
,,19C106517,07:19:40 11/03/19,l,Veh Burg Past,4,3502 CORBETT ST,COR
,,19C106518,07:27:36 11/03/19,l,Alarm Call,2,2280 WARDLOW CIR ; DR HOMES,COR
,,19C106519,07:31:42 11/03/19,l,Alarm Call,2,1307 W SIXTH ST; NEW EXCHANGE INC; #108 ; PHS COUNCILING,COR
,,19C106520,07:33:00 11/03/19,l,Welfare Check,2,400 S VICENTIA AVE; CITY HALL,COR
,,19C106522,07:34:36 11/03/19,l,Disturb Peace,3,1010 S WASHBURN AVE,COR
,,19C106523,07:38:11 11/03/19,l,Property Check,4,2500 CABOT DR; DOS LAGOS SHOPPING CENTER,COR
,,19C106524,07:43:54 11/03/19,l,Alarm Call,2,417 BRISTOL WAY ; RANOSA RESIDENCE,COR
,,19C106525,07:44:30 11/03/19,l,911 Hangup,2,770 PUBLIC SAFETY WAY; WAREHOUSE,COR
,,19C106526,07:45:12 11/03/19,l,Traffic Stop,4,15 NB MAGNOLIA HIDDEN VALLEY,COR
,,19C106527,07:48:19 11/03/19,l,Abandoned Veh,4,1100 D ST,COR
,,19C106529,08:00:47 11/03/19,lf,Cardiac Arrest,1,737 MAGNOLIA AVE;DINING ROOM,COR
,,19C106530,08:03:16 11/03/19,l,Additional Info,4,201 S MERRILL ST,COR
,,19C106531,08:10:48 11/03/19,l,Grand Theft P,4,1355 E ONTARIO AVE; HOME DEPOT,COR
,,19C106533,08:15:28 11/03/19,l,Trespass,3,524 W THIRD ST,COR
,,19C106534,08:28:45 11/03/19,l,Property Check,4,1350 VALENCIA RD; ORANGE ELEMENTARY,COR
,,19C106535,08:28:56 11/03/19,l,Petty Theft P,4,1443 BRANNAN CIR,COR
,,19C106536,08:32:28 11/03/19,l,Vehicle Check,4,1200 D ST,COR
,,19C106537,08:46:14 11/03/19,l,Traffic Stop,4,W SIXTH ST & S SHERMAN AVE,COR
,,19C106539,08:56:03 11/03/19,f,ZZTrauma,1,211 E NINTH ST,COR
,,19C106540,09:06:07 11/03/19,f,ZZCommrcal Alrm,1,1015 MONTECITO DR; RESIDENCE INN,COR
,,19C106541,09:13:25 11/03/19,l,Property Check,4,418 N MAIN ST; METRO AT MAIN,COR
,,19C106542,09:24:15 11/03/19,f,ZZPublicSrvceF,2,8130 ARCADIA ST,ELC
,,19C106543,09:32:27 11/03/19,l,911 Hangup,2,573 N MCKINLEY ST,COR
,,19C106544,09:33:18 11/03/19,l,911 Hangup,2,615 RICHEY ST; PROMENADE PARK,COR
,,19C106545,09:34:02 11/03/19,l,Property Check,4,1290 E ONTARIO AVE; WALMART,COR
,,19C106546,09:35:57 11/03/19,l,Property Check,4,3509 RAWLEY ST,COR
,,19C106547,09:36:50 11/03/19,f,ZZElevator Res,1,2680 S MAIN ST,COR
,,19C106548,09:37:57 11/03/19,l,Property Check,4,1499 BURRERO WAY,COR
,,19C106549,09:38:52 11/03/19,l,911 Hangup,2,2800 RIDGELINE DR; PRADO VIEW ELEMENTARY SCHOOL,COR
,,19C106550,09:44:18 11/03/19,l,Property Check,4,360 W FOOTHILL PKWY # 105; PIZZA HUT,COR
,,19C106551,09:56:25 11/03/19,l,911 Hangup,2,545 ALCOA CIR,COR
,,19C106552,09:58:46 11/03/19,l,Property Check,4,400 PENROSE DR,COR
,,19C106553,09:59:13 11/03/19,l,911 Hangup,2,3960 S MAIN ST,COR
,,19C106555,10:08:08 11/03/19,l,911 Hangup,2,1592 FAIRWAY DR,COR
,,19C106556,10:12:21 11/03/19,f,ZZBleeding,1,7559 MARILYN DR,ELC
,,19C106558,10:15:58 11/03/19,l,Property Check,4,1886 BUTTERFIELD DR; BUTTERFIELD PARK,COR
,,19C106563,10:38:37 11/03/19,l,Follow Up,4,730 PUBLIC SAFETY WAY; CORONA POLICE,COR
,,19C106564,10:39:38 11/03/19,f,ZZSick,1,1342 ONYX CIR,COR
,,19C106565,10:39:44 11/03/19,l,Patrol Info,4,FOUR KINGS ST & W CHASE DR,COR
,,19C106566,10:49:16 11/03/19,l,Alarm Call,2,1085 OTHELLO LN ; CROLL RESIDENCE,COR
,,19C106567,10:52:42 11/03/19,f,ZZBreathing,1,2240 ASCOT ST,COR
,,19C106568,10:56:35 11/03/19,l,Patrol Info,4,PROMENADE AVE & E SIXTH ST,COR
